345071.0,0.5,0.985221675,1.0,0.584,0.59,0.62,1.0,0.0,0.34657359,0.519860385
345076.0,0.5,0.886699507,1.0,0.56,0.32,0.6,1.0,0.0,0.173286795,0.549306144
345076.0,1.0,0.886699507,1.0,0.56,0.6,0.75,1.0,0.0,0.173286795,0.486477537
345076.0,1.0,0.886699507,1.0,0.56,1.0,1.0,1.0,0.0,0.519860385,0.519860385
345078.0,0.5,0.886699507,1.0,0.69,0.26,0.3,1.0,0.0,0.173286795,0.5756462729999999
345078.0,1.0,0.886699507,1.0,0.69,0.35,0.45,1.0,0.0,0.34657359,0.5756462729999999
345078.0,0.5,0.886699507,1.0,0.69,0.4,0.4,1.0,0.0,0.34657359,0.34657359
345078.0,0.5,0.886699507,1.0,0.69,0.475,0.55,1.0,0.0,0.34657359,0.5756462729999999
345078.0,0.5,0.886699507,1.0,0.69,0.5,0.825,1.0,0.0,0.34657359,0.5756462729999999
345078.0,1.0,0.886699507,1.0,0.69,0.5,0.825,1.0,0.0,0.34657359,0.5756462729999999
345078.0,0.5,0.886699507,1.0,0.69,0.57,0.57,1.0,0.0,0.173286795,0.173286795
345078.0,0.5,0.886699507,1.0,0.69,0.65,0.65,1.0,0.0,0.44793986700000005,0.519860385
345078.0,1.0,0.886699507,1.0,0.69,0.65,0.825,1.0,0.0,0.44793986700000005,0.5756462729999999
345080.0,0.5,0.886699507,1.0,0.419,0.24,0.24,1.0,0.0,0.173286795,0.519860385
345080.0,0.5,0.985221675,1.0,0.419,0.245,0.245,1.0,0.0,0.274653072,0.519860385
345080.0,1.0,0.665024631,1.0,0.419,0.245,0.245,1.0,0.0,0.274653072,0.519860385
345080.0,0.5,0.985221675,1.0,0.419,0.29,0.29,1.0,0.0,0.173286795,0.549306144
345080.0,1.0,0.6403940889999999,1.0,0.419,0.29,0.29,1.0,0.0,0.44793986700000005,0.549306144
345080.0,1.0,0.665024631,1.0,0.419,0.29,0.29,1.0,0.0,0.173286795,0.549306144
345080.0,1.0,0.6748768470000001,1.0,0.419,0.29,0.29,1.0,0.0,0.44793986700000005,0.519860385
345080.0,0.5,0.985221675,1.0,0.419,0.3,0.3,1.0,0.0,0.173286795,0.173286795
345080.0,0.5,0.985221675,1.0,0.419,0.49,0.49,1.0,0.0,0.402359478,0.519860385
345080.0,1.0,0.985221675,1.0,0.419,0.5,0.5,1.0,0.0,0.173286795,0.486477537
345080.0,0.5,0.985221675,1.0,0.419,0.59,0.59,1.0,0.0,0.402359478,0.519860385
345080.0,0.5,0.886699507,1.0,0.419,0.78,0.78,1.0,0.0,0.173286795,0.173286795
345080.0,0.5,0.985221675,1.0,0.419,0.78,0.78,1.0,0.0,0.274653072,0.486477537
345082.0,0.5,0.985221675,1.0,1.0,0.26,0.26,1.0,0.0,0.173286795,0.486477537
345082.0,1.0,0.665024631,1.0,1.0,0.26,0.26,1.0,0.0,0.274653072,0.486477537
345082.0,1.0,0.665024631,1.0,1.0,0.28,0.28,1.0,0.0,0.274653072,0.274653072
345082.0,0.5,0.985221675,1.0,1.0,0.3,0.3,1.0,0.0,0.173286795,0.173286795
345082.0,1.0,0.665024631,1.0,1.0,0.3,0.3,1.0,0.0,0.173286795,0.173286795
345082.0,0.5,0.985221675,1.0,1.0,0.5,0.5,1.0,0.0,0.173286795,0.34657359
345082.0,1.0,0.985221675,1.0,1.0,0.75,0.75,1.0,0.0,0.173286795,0.274653072
345084.0,0.5,0.886699507,0.0,0.0,0.14,0.155,1.0,0.0,0.519860385,0.783873554
345084.0,1.0,0.541871921,0.0,0.0,0.14,0.155,1.0,0.0,0.44793986700000005,0.7225929390000001
345084.0,0.5,0.886699507,0.0,0.0,0.16,0.18,1.0,0.0,0.44793986700000005,0.783873554
345084.0,1.0,0.541871921,0.0,0.0,0.16,0.18,1.0,0.0,0.44793986700000005,0.7225929390000001
345084.0,0.5,0.886699507,0.0,0.0,0.185,0.245,1.0,0.0,0.736109745,0.783873554
345084.0,0.5,0.886699507,0.0,0.0,0.19,0.23,1.0,0.0,0.44793986700000005,0.599473818
345084.0,0.5,0.886699507,0.0,0.0,0.23,0.27,1.0,0.0,0.44793986700000005,0.7611306090000001
345084.0,0.5,0.886699507,0.0,0.0,0.235,0.27,1.0,0.0,0.519860385,0.783873554
345084.0,0.5,0.985221675,0.0,0.0,0.375,0.375,1.0,0.0,0.7489330679999999,0.783873554
345086.0,0.5,0.985221675,0.0,0.0,0.25,0.25,1.0,0.0,0.34657359,0.599473818
345088.0,0.5,0.886699507,1.0,0.3305,0.24,0.24,1.0,0.0,0.173286795,0.34657359
345088.0,0.5,0.985221675,1.0,0.3305,0.24,0.24,1.0,0.0,0.34657359,0.6597643320000001
345088.0,1.0,0.591133005,1.0,0.3305,0.24,0.24,1.0,0.0,0.173286795,0.6597643320000001
345088.0,0.5,0.985221675,1.0,0.3305,0.35,0.35,1.0,0.0,0.173286795,0.173286795
345088.0,0.5,0.985221675,1.0,0.3305,0.5,0.5,1.0,0.0,0.519860385,0.599473818
345088.0,1.0,0.985221675,1.0,0.3305,0.5,0.5,1.0,0.0,0.274653072,0.641237339
345088.0,0.5,0.985221675,1.0,0.3305,0.8,0.8,1.0,0.0,0.274653072,0.519860385
345101.0,0.5,0.886699507,1.0,1.0,0.325,0.325,1.0,0.0,0.34657359,0.519860385
345101.0,0.5,0.901477833,1.0,1.0,0.325,0.325,1.0,0.0,0.173286795,0.486477537
345101.0,1.0,0.679802956,1.0,1.0,0.325,0.325,1.0,0.0,0.173286795,0.519860385
345101.0,0.5,0.886699507,1.0,1.0,0.4,0.4,1.0,0.0,0.173286795,0.173286795
345101.0,1.0,0.679802956,1.0,1.0,0.4,0.4,1.0,0.0,0.173286795,0.173286795
345101.0,0.5,0.985221675,1.0,1.0,0.615,0.635,1.0,0.0,0.173286795,0.519860385
345101.0,1.0,0.985221675,1.0,1.0,0.95,0.95,1.0,0.0,0.274653072,0.34657359
345101.0,0.5,0.985221675,1.0,1.0,0.96,0.96,1.0,0.0,0.44793986700000005,0.44793986700000005
345522.0,0.5,0.886699507,1.0,0.6495,0.15,0.24,1.0,0.0,0.274653072,0.486477537
345522.0,1.0,0.591133005,1.0,0.6495,0.15,0.17,1.0,0.0,0.274653072,0.486477537
345522.0,0.5,0.886699507,1.0,0.6495,0.175,0.195,1.0,0.0,0.274653072,0.44793986700000005
345522.0,0.5,0.886699507,1.0,0.6495,0.23,0.23,1.0,0.0,0.274653072,0.44793986700000005
345522.0,0.5,0.886699507,1.0,0.6495,0.24,0.275,1.0,0.0,0.173286795,0.549306144
345522.0,1.0,0.886699507,1.0,0.6495,0.275,0.275,1.0,0.0,0.34657359,0.486477537
345522.0,1.0,0.886699507,1.0,0.6495,0.3,0.3,1.0,0.0,0.173286795,0.173286795
345522.0,0.5,0.886699507,1.0,0.6495,0.365,0.41,1.0,0.0,0.274653072,0.549306144
345522.0,0.5,0.886699507,1.0,0.6495,0.4,0.4,1.0,0.0,0.274653072,0.519860385
345522.0,0.5,0.886699507,1.0,0.6495,0.475,0.475,1.0,0.0,0.486477537,0.486477537
345522.0,0.5,0.985221675,1.0,0.6495,0.5,0.5,1.0,0.0,0.173286795,0.173286795
345522.0,0.5,0.985221675,1.0,0.6495,0.51,0.55,1.0,0.0,0.274653072,0.549306144
345522.0,1.0,0.985221675,1.0,0.6495,0.51,0.55,1.0,0.0,0.173286795,0.173286795
345522.0,0.5,0.985221675,1.0,0.6495,0.525,0.55,1.0,0.0,0.34657359,0.549306144
345522.0,0.5,0.985221675,1.0,0.6495,0.6,0.65,1.0,0.0,0.173286795,0.549306144
345522.0,1.0,0.985221675,1.0,0.6495,0.6,0.6,1.0,0.0,0.34657359,0.549306144
345522.0,0.5,0.985221675,1.0,0.6495,0.95,0.95,1.0,0.0,0.486477537,0.486477537
345553.0,0.5,0.985221675,1.0,0.9,0.21,0.28,1.0,0.0,0.173286795,0.519860385
345553.0,1.0,0.665024631,1.0,0.9,0.21,0.21,1.0,0.0,0.173286795,0.486477537
345553.0,0.5,0.985221675,1.0,0.9,0.28,0.28,1.0,0.0,0.173286795,0.519860385
345553.0,1.0,0.517241379,1.0,0.9,0.28,0.28,1.0,0.0,0.274653072,0.519860385
345553.0,0.5,0.985221675,1.0,0.9,0.485,0.485,1.0,0.0,0.34657359,0.486477537
345553.0,0.5,0.985221675,1.0,0.9,0.59,0.59,1.0,0.0,0.173286795,0.519860385
346664.0,0.5,0.886699507,1.0,0.1785,0.19,0.19,1.0,0.0,0.173286795,0.173286795
346664.0,1.0,0.591133005,1.0,0.1785,0.19,0.19,1.0,0.0,0.173286795,0.173286795
346664.0,0.5,0.8817733990000001,1.0,0.1785,0.29,0.29,1.0,0.0,0.486477537,0.641237339
346664.0,0.5,0.886699507,1.0,0.1785,0.29,0.29,1.0,0.0,0.34657359,0.44793986700000005
346664.0,1.0,0.591133005,1.0,0.1785,0.29,0.29,1.0,0.0,0.34657359,0.641237339
346664.0,0.5,0.8817733990000001,1.0,0.1785,0.45,0.45,1.0,0.0,0.34657359,0.641237339
346664.0,0.5,0.886699507,1.0,0.1785,0.45,0.45,1.0,0.0,0.44793986700000005,0.641237339
346664.0,1.0,0.591133005,1.0,0.1785,0.45,0.45,1.0,0.0,0.34657359,0.641237339
346664.0,1.0,0.886699507,1.0,0.1785,0.65,0.65,1.0,0.0,0.402359478,0.641237339
346676.0,0.5,0.886699507,1.0,0.6,0.285,0.285,1.0,0.0,0.173286795,0.67701255
346676.0,0.5,1.0,1.0,0.6,0.285,0.285,1.0,0.0,0.173286795,0.274653072
346676.0,1.0,0.591133005,1.0,0.6,0.285,0.285,1.0,0.0,0.173286795,0.67701255
346676.0,0.5,0.886699507,1.0,0.6,0.33,0.33,1.0,0.0,0.34657359,0.693147181
346676.0,1.0,0.591133005,1.0,0.6,0.335,0.335,1.0,0.0,0.34657359,0.693147181
346676.0,0.5,0.886699507,1.0,0.6,0.36,0.36,1.0,0.0,0.34657359,0.6597643320000001
346676.0,0.5,0.886699507,1.0,0.6,0.375,0.375,1.0,0.0,0.34657359,0.67701255
346676.0,0.5,0.886699507,1.0,0.6,0.53,0.53,1.0,0.0,0.173286795,0.6597643320000001
346676.0,0.5,0.886699507,1.0,0.6,0.65,0.65,1.0,0.0,0.173286795,0.34657359
346676.0,0.5,0.886699507,1.0,0.6,0.68,0.68,1.0,0.0,0.34657359,0.693147181
346679.0,0.5,0.886699507,1.0,0.72,0.275,0.275,1.0,0.0,0.173286795,0.486477537
346679.0,0.5,0.985221675,1.0,0.72,0.275,0.275,1.0,0.0,0.173286795,0.599473818
346679.0,1.0,0.665024631,1.0,0.72,0.275,0.275,1.0,0.0,0.173286795,0.599473818
346679.0,0.5,0.985221675,1.0,0.72,0.5,0.5,1.0,0.0,0.173286795,0.599473818
346679.0,1.0,0.886699507,1.0,0.72,0.5,0.5,1.0,0.0,0.486477537,0.519860385
346679.0,0.5,0.985221675,1.0,0.72,0.825,0.825,1.0,0.0,0.173286795,0.5756462729999999
346679.0,1.0,0.886699507,1.0,0.72,0.825,0.825,1.0,0.0,0.34657359,0.486477537
346686.0,0.5,0.985221675,1.0,0.5760000000000001,0.225,0.225,1.0,0.0,0.34657359,0.34657359
346686.0,1.0,0.591133005,1.0,0.5760000000000001,0.225,0.225,1.0,0.0,0.34657359,0.34657359
346686.0,0.5,0.985221675,1.0,0.5760000000000001,0.25,0.25,1.0,0.0,0.44793986700000005,0.44793986700000005
346686.0,1.0,0.591133005,1.0,0.5760000000000001,0.25,0.25,1.0,0.0,0.44793986700000005,0.44793986700000005
346686.0,0.5,0.886699507,1.0,0.5760000000000001,0.275,0.275,1.0,0.0,0.34657359,0.5756462729999999
346686.0,0.5,0.985221675,1.0,0.5760000000000001,0.275,0.29,1.0,0.0,0.34657359,0.5756462729999999
346686.0,1.0,0.591133005,1.0,0.5760000000000001,0.275,0.275,1.0,0.0,0.34657359,0.5756462729999999
346686.0,0.5,0.985221675,1.0,0.5760000000000001,0.4,0.4,1.0,0.0,0.519860385,0.519860385
346686.0,1.0,0.886699507,1.0,0.5760000000000001,0.415,0.415,1.0,0.0,0.599473818,0.599473818
346686.0,1.0,0.985221675,1.0,0.5760000000000001,0.415,0.415,1.0,0.0,0.599473818,0.599473818
346686.0,0.5,0.886699507,1.0,0.5760000000000001,0.43,0.43,1.0,0.0,0.34657359,0.5756462729999999
346686.0,1.0,0.985221675,1.0,0.5760000000000001,0.75,0.75,1.0,0.0,0.599473818,0.599473818
346690.0,0.5,0.985221675,1.0,0.56,0.125,0.225,1.0,0.0,0.274653072,0.599473818
346690.0,0.5,0.985221675,1.0,0.56,0.15,0.19,1.0,0.0,0.274653072,0.5756462729999999
346690.0,1.0,0.665024631,1.0,0.56,0.15,0.19,1.0,0.0,0.274653072,0.402359478
346690.0,0.5,0.985221675,1.0,0.56,0.19,0.225,1.0,0.0,0.34657359,0.5756462729999999
346690.0,0.5,0.985221675,1.0,0.56,0.225,0.225,1.0,0.0,0.274653072,0.5756462729999999
346690.0,1.0,0.665024631,1.0,0.56,0.245,0.245,1.0,0.0,0.274653072,0.599473818
346691.0,0.5,0.985221675,0.0,0.0,0.265,0.32,1.0,0.0,0.402359478,0.736109745
346691.0,1.0,0.591133005,0.0,0.0,0.265,0.265,1.0,0.0,0.402359478,0.736109745
346691.0,0.5,0.985221675,0.0,0.0,0.32,0.32,1.0,0.0,0.549306144,0.7225929390000001
346691.0,0.5,0.985221675,0.0,0.0,0.365,0.365,1.0,0.0,0.736109745,0.736109745
346693.0,0.5,0.985221675,1.0,0.66,0.175,0.34,1.0,0.0,0.173286795,0.519860385
346693.0,1.0,0.591133005,1.0,0.66,0.175,0.225,1.0,0.0,0.173286795,0.34657359
346693.0,0.5,0.985221675,1.0,0.66,0.25,0.29,1.0,0.0,0.173286795,0.44793986700000005
346693.0,1.0,0.591133005,1.0,0.66,0.25,0.29,1.0,0.0,0.173286795,0.44793986700000005
346693.0,1.0,0.591133005,1.0,0.66,0.29,0.34,1.0,0.0,0.274653072,0.519860385
346693.0,0.5,0.985221675,1.0,0.66,0.34,0.34,1.0,0.0,0.173286795,0.519860385
346693.0,0.5,0.985221675,1.0,0.66,0.4,0.4,1.0,0.0,0.402359478,0.402359478
346693.0,0.5,0.985221675,1.0,0.66,0.535,0.535,1.0,0.0,0.173286795,0.173286795
346693.0,1.0,0.985221675,1.0,0.66,0.585,0.585,1.0,0.0,0.173286795,0.519860385
346702.0,0.5,0.886699507,1.0,0.1825,0.33,0.33,1.0,0.0,0.274653072,0.641237339
346702.0,1.0,0.591133005,1.0,0.1825,0.33,0.33,1.0,0.0,0.274653072,0.641237339
346702.0,0.5,0.886699507,1.0,0.1825,0.515,0.515,1.0,0.0,0.34657359,0.621226662
346702.0,1.0,0.591133005,1.0,0.1825,0.515,0.515,1.0,0.0,0.34657359,0.621226662
346702.0,0.5,0.886699507,1.0,0.1825,0.7,0.7,1.0,0.0,0.274653072,0.274653072
346702.0,1.0,0.886699507,1.0,0.1825,0.7,0.7,1.0,0.0,0.34657359,0.641237339
346719.0,0.5,0.886699507,1.0,0.1885,0.2,0.2,1.0,0.0,0.402359478,0.44793986700000005
346719.0,1.0,0.591133005,1.0,0.1885,0.2,0.2,1.0,0.0,0.274653072,0.34657359
346719.0,0.5,0.886699507,1.0,0.1885,0.24,0.24,1.0,0.0,0.173286795,0.44793986700000005
346719.0,1.0,0.591133005,1.0,0.1885,0.24,0.24,1.0,0.0,0.173286795,0.44793986700000005
346719.0,0.5,0.886699507,1.0,0.1885,0.54,0.54,1.0,0.0,0.274653072,0.44793986700000005
346724.0,0.5,0.886699507,1.0,0.165,0.25,0.265,1.0,0.0,0.519860385,0.7611306090000001
346724.0,1.0,0.591133005,1.0,0.165,0.25,0.265,1.0,0.0,0.621226662,0.7611306090000001
346724.0,0.5,0.985221675,1.0,0.165,0.265,0.265,1.0,0.0,0.772760613,0.814524135
346724.0,1.0,0.591133005,1.0,0.165,0.265,0.265,1.0,0.0,0.772760613,0.814524135
346724.0,0.5,0.985221675,1.0,0.165,0.465,0.465,1.0,0.0,0.519860385,0.8239592170000001
346732.0,0.5,0.886699507,1.0,0.299,0.23,0.23,1.0,0.0,0.173286795,0.486477537
346732.0,1.0,0.591133005,1.0,0.299,0.23,0.23,1.0,0.0,0.173286795,0.486477537
346732.0,0.5,0.886699507,1.0,0.299,0.25,0.25,1.0,0.0,0.274653072,0.486477537
346732.0,0.5,0.886699507,1.0,0.299,0.3,0.3,1.0,0.0,0.34657359,0.486477537
346732.0,0.5,0.886699507,1.0,0.299,0.6,0.6,1.0,0.0,0.44793986700000005,0.486477537
346739.0,1.0,0.591133005,1.0,0.33899999999999997,0.25,0.25,1.0,0.0,0.274653072,0.274653072
346739.0,0.5,0.985221675,1.0,0.33899999999999997,0.3,0.45,1.0,0.0,0.274653072,0.34657359
346739.0,0.5,0.886699507,1.0,0.33899999999999997,0.39,0.39,1.0,0.0,0.486477537,0.486477537
346739.0,0.5,0.985221675,1.0,0.33899999999999997,0.39,0.39,1.0,0.0,0.44793986700000005,0.44793986700000005
346739.0,0.5,0.985221675,1.0,0.33899999999999997,0.4,0.425,1.0,0.0,0.274653072,0.44793986700000005
346739.0,1.0,0.591133005,1.0,0.33899999999999997,0.4,0.425,1.0,0.0,0.274653072,0.44793986700000005
346754.0,0.5,0.886699507,1.0,0.637,0.215,0.215,1.0,0.0,0.274653072,0.34657359
346754.0,1.0,0.665024631,1.0,0.637,0.215,0.215,1.0,0.0,0.274653072,0.34657359
346754.0,0.5,0.886699507,1.0,0.637,0.23,0.23,1.0,0.0,0.34657359,0.621226662
346754.0,1.0,0.665024631,1.0,0.637,0.23,0.23,1.0,0.0,0.34657359,0.621226662
346754.0,0.5,0.886699507,1.0,0.637,0.325,0.325,1.0,0.0,0.173286795,0.173286795
346754.0,0.5,0.886699507,1.0,0.637,0.45,0.45,1.0,0.0,0.599473818,0.621226662
346754.0,1.0,0.886699507,1.0,0.637,0.875,0.875,1.0,0.0,0.173286795,0.173286795
346757.0,0.5,0.985221675,1.0,0.9159999999999999,0.85,0.85,1.0,0.0,0.173286795,0.173286795
346757.0,0.5,0.985221675,1.0,0.9159999999999999,1.0,1.0,1.0,0.0,0.173286795,0.173286795
346760.0,0.5,0.886699507,0.0,0.0,0.21,0.21,1.0,0.0,0.173286795,0.402359478
346760.0,1.0,0.591133005,0.0,0.0,0.21,0.21,1.0,0.0,0.274653072,0.274653072
346760.0,0.5,0.886699507,0.0,0.0,0.3,0.3,1.0,0.0,0.173286795,0.34657359
346760.0,0.5,0.886699507,0.0,0.0,0.36,0.36,1.0,0.0,0.173286795,0.34657359
346764.0,1.0,0.591133005,1.0,0.4,0.175,0.175,1.0,0.0,0.173286795,0.173286795
346764.0,0.5,0.985221675,1.0,0.4,0.215,0.215,1.0,0.0,0.486477537,0.519860385
346764.0,1.0,0.591133005,1.0,0.4,0.215,0.215,1.0,0.0,0.486477537,0.486477537
346764.0,0.5,0.985221675,1.0,0.4,0.225,0.225,1.0,0.0,0.173286795,0.549306144
346764.0,1.0,0.591133005,1.0,0.4,0.225,0.225,1.0,0.0,0.173286795,0.402359478
346764.0,0.5,0.886699507,1.0,0.4,0.43,0.43,1.0,0.0,0.44793986700000005,0.5756462729999999
346766.0,0.5,0.886699507,1.0,0.113,0.105,0.105,1.0,0.0,0.274653072,0.44793986700000005
346766.0,0.5,0.886699507,1.0,0.113,0.125,0.15,1.0,0.0,0.173286795,0.44793986700000005
346766.0,1.0,0.591133005,1.0,0.113,0.125,0.125,1.0,0.0,0.173286795,0.173286795
346766.0,0.5,0.886699507,1.0,0.113,0.135,0.135,1.0,0.0,0.173286795,0.173286795
346766.0,0.5,0.886699507,1.0,0.113,0.14,0.15,1.0,0.0,0.173286795,0.44793986700000005
346766.0,0.5,0.886699507,1.0,0.113,0.15,0.15,1.0,0.0,0.173286795,0.173286795
346766.0,1.0,0.591133005,1.0,0.113,0.225,0.275,1.0,0.0,0.173286795,0.402359478
346766.0,1.0,0.591133005,1.0,0.113,0.27,0.27,1.0,0.0,0.44793986700000005,0.44793986700000005
346770.0,0.5,0.886699507,1.0,0.2725,0.21,0.21,1.0,0.0,0.274653072,0.641237339
346770.0,1.0,0.591133005,1.0,0.2725,0.21,0.21,1.0,0.0,0.274653072,0.641237339
346770.0,0.5,0.886699507,1.0,0.2725,0.24,0.24,1.0,0.0,0.173286795,0.486477537
346770.0,1.0,0.591133005,1.0,0.2725,0.24,0.24,1.0,0.0,0.173286795,0.173286795
346770.0,0.5,0.886699507,1.0,0.2725,0.35,0.35,1.0,0.0,0.274653072,0.5756462729999999
346770.0,0.5,0.886699507,1.0,0.2725,0.49,0.49,1.0,0.0,0.274653072,0.486477537
346770.0,0.5,0.886699507,1.0,0.2725,0.73,0.73,1.0,0.0,0.34657359,0.621226662
346770.0,1.0,0.886699507,1.0,0.2725,0.73,0.73,1.0,0.0,0.173286795,0.519860385
347462.0,0.5,0.985221675,1.0,0.6245,0.315,0.315,1.0,0.0,0.173286795,0.5756462729999999
347462.0,1.0,0.6403940889999999,1.0,0.6245,0.315,0.315,1.0,0.0,0.44793986700000005,0.549306144
347462.0,0.5,0.985221675,1.0,0.6245,0.575,0.575,1.0,0.0,0.44793986700000005,0.549306144
347462.0,0.5,0.985221675,1.0,0.6245,0.65,0.65,1.0,0.0,0.34657359,0.5756462729999999
353871.0,0.5,0.985221675,1.0,0.6,0.29,0.29,1.0,0.0,0.173286795,0.34657359
353871.0,1.0,0.665024631,1.0,0.6,0.29,0.29,1.0,0.0,0.274653072,0.34657359
370834.0,0.5,0.886699507,1.0,0.1115,0.15,0.15,1.0,0.0,0.173286795,0.34657359
370834.0,1.0,0.591133005,1.0,0.1115,0.15,0.15,1.0,0.0,0.173286795,0.34657359
370834.0,0.5,0.886699507,1.0,0.1115,0.16,0.16,1.0,0.0,0.173286795,0.34657359
370834.0,1.0,0.591133005,1.0,0.1115,0.16,0.16,1.0,0.0,0.173286795,0.34657359
370834.0,0.5,0.886699507,1.0,0.1115,0.21,0.21,1.0,0.0,0.173286795,0.44793986700000005
370834.0,1.0,0.591133005,1.0,0.1115,0.21,0.21,1.0,0.0,0.173286795,0.44793986700000005
370834.0,0.5,0.985221675,1.0,0.1115,0.39,0.39,1.0,0.0,0.402359478,0.44793986700000005
370837.0,1.0,0.591133005,0.0,0.0,0.1,0.14,1.0,0.0,0.173286795,0.34657359
370837.0,0.5,0.738916256,0.0,0.0,0.11,0.11,1.0,0.0,0.173286795,0.34657359
370837.0,1.0,0.591133005,0.0,0.0,0.11,0.11,1.0,0.0,0.173286795,0.34657359
370837.0,0.5,0.886699507,0.0,0.0,0.14,0.14,1.0,0.0,0.173286795,0.34657359
370837.0,0.5,0.886699507,0.0,0.0,0.15,0.15,1.0,0.0,0.173286795,0.34657359
370837.0,1.0,0.591133005,0.0,0.0,0.15,0.15,1.0,0.0,0.173286795,0.34657359
370837.0,1.0,0.591133005,0.0,0.0,0.21,0.21,1.0,0.0,0.173286795,0.173286795
370837.0,1.0,0.591133005,0.0,0.0,0.31,0.31,1.0,0.0,0.274653072,0.34657359
370837.0,0.5,0.886699507,0.0,0.0,0.4,0.4,1.0,0.0,0.34657359,0.34657359
371696.0,0.5,0.886699507,1.0,0.10400000000000001,0.125,0.125,1.0,0.0,0.34657359,0.549306144
371696.0,1.0,0.591133005,1.0,0.10400000000000001,0.125,0.125,1.0,0.0,0.34657359,0.549306144
371696.0,0.5,1.0,1.0,0.10400000000000001,0.15,0.15,1.0,0.0,0.5756462729999999,0.6597643320000001
371696.0,1.0,0.591133005,1.0,0.10400000000000001,0.15,0.15,1.0,0.0,0.5756462729999999,0.6597643320000001
371696.0,0.5,0.886699507,1.0,0.10400000000000001,0.28,0.28,1.0,0.0,0.402359478,0.693147181
371696.0,0.5,1.0,1.0,0.10400000000000001,0.29,0.29,1.0,0.0,0.67701255,0.67701255
371696.0,1.0,0.591133005,1.0,0.10400000000000001,0.29,0.29,1.0,0.0,0.402359478,0.6597643320000001
371696.0,0.5,1.0,1.0,0.10400000000000001,0.35,0.35,1.0,0.0,0.67701255,0.67701255
371696.0,0.5,1.0,1.0,0.10400000000000001,0.475,0.475,1.0,0.0,0.67701255,0.67701255
371722.0,0.5,0.738916256,1.0,0.6,0.135,0.155,1.0,0.0,0.173286795,0.486477537
371722.0,0.5,0.738916256,1.0,0.6,0.15,0.15,1.0,0.0,0.173286795,0.173286795
371722.0,1.0,0.591133005,1.0,0.6,0.15,0.15,1.0,0.0,0.274653072,0.274653072
371722.0,0.5,0.886699507,1.0,0.6,0.175,0.175,1.0,0.0,0.173286795,0.34657359
371722.0,0.5,0.886699507,1.0,0.6,0.225,0.225,1.0,0.0,0.173286795,0.44793986700000005
371722.0,0.5,0.886699507,1.0,0.6,0.25,0.3,1.0,0.0,0.34657359,0.486477537
371722.0,1.0,0.738916256,1.0,0.6,0.3,0.35,1.0,0.0,0.44793986700000005,0.44793986700000005
371722.0,1.0,0.738916256,1.0,0.6,0.5,0.5,1.0,0.0,0.402359478,0.44793986700000005
372154.0,0.5,1.0,1.0,0.46,0.175,0.175,1.0,0.0,0.519860385,0.850299345
372154.0,1.0,0.6748768470000001,1.0,0.46,0.175,0.175,1.0,0.0,0.519860385,0.850299345
372154.0,0.5,1.0,1.0,0.46,0.19,0.19,1.0,0.0,0.519860385,0.708303336
372154.0,0.5,1.0,1.0,0.46,0.2,0.2,1.0,0.0,0.519860385,0.8330511279999999
